zona,atraccion,tiempo_espera,abierta,ultima_actualizacion,fecha,hora,dia_semana,mes,fin_de_semana,temperatura,humedad,sensacion_termica,codigo_clima,temporada
Cartoon Village,A Toda Máquina,5,True,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Cartoon Village,Academia de Pilotos Baby Looney Tunes,0,False,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Cartoon Village,Cartoon Carousel,5,True,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Cartoon Village,Convoy de Camiones,0,False,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Cartoon Village,Correcaminos Bip Bip,10,True,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Cartoon Village,Emergencias Pato Lucas,0,False,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Cartoon Village,Escuela de Conducción Yabba-Dabba-Doo,0,False,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Cartoon Village,He Visto un Lindo Gatito,0,False,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Cartoon Village,La Aventura de Scooby-Doo,999,True,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Cartoon Village,La Captura de Gossamer,5,True,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Cartoon Village,Looney Tunes Correo Aéreo,5,True,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Cartoon Village,Marvin el Marciano Cohetes Espaciales,0,False,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Cartoon Village,Pato Lucas Coches Locos,0,False,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Cartoon Village,Piolín y Silvestre Paseo en Autobús,0,False,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Cartoon Village,Rápidos ACME,0,False,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Cartoon Village,Scooby-Doo's Tea Party Mistery,0,False,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Cartoon Village,Tom & Jerry Picnic en el Parque,10,True,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Cartoon Village,Wile E. Coyote Zona de Explosión,0,False,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
DC Super Heroes World,Batman Gotham City Escape,15,True,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
DC Super Heroes World,La Venganza del Enigma,10,True,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
DC Super Heroes World,Lex Luthor Invertatron,0,False,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
DC Super Heroes World,Mr. Freeze Fábrica de Hielo,5,True,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
DC Super Heroes World,Shadows of Arkham,15,True,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
DC Super Heroes World,Superman La Atracción de Acero,10,True,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
DC Super Heroes World,The Joker Coches de Choque,10,True,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Movie World Studios,Cine Tour,5,True,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Movie World Studios,Hotel Embrujado,5,True,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Movie World Studios,Oso Yogui,0,False,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Movie World Studios,Stunt Fall,0,False,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Old West Territory,Cataratas Salvajes,0,False,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Old West Territory,Coaster Express,30,True,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Old West Territory,Los Carros de la Mina,5,True,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Old West Territory,Río Bravo,0,False,2025-10-30 15:40:09+00:00,2025-10-30,16:41:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Cartoon Village,A Toda Máquina,5,True,2025-10-30 15:55:09+00:00,2025-10-30,16:56:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Cartoon Village,Academia de Pilotos Baby Looney Tunes,0,False,2025-10-30 15:55:09+00:00,2025-10-30,16:56:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Cartoon Village,Cartoon Carousel,5,True,2025-10-30 15:55:09+00:00,2025-10-30,16:56:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Cartoon Village,Convoy de Camiones,0,False,2025-10-30 15:55:09+00:00,2025-10-30,16:56:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Cartoon Village,Correcaminos Bip Bip,20,True,2025-10-30 15:55:09+00:00,2025-10-30,16:56:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Cartoon Village,Emergencias Pato Lucas,0,False,2025-10-30 15:55:09+00:00,2025-10-30,16:56:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Cartoon Village,Escuela de Conducción Yabba-Dabba-Doo,0,False,2025-10-30 15:55:09+00:00,2025-10-30,16:56:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Cartoon Village,He Visto un Lindo Gatito,0,False,2025-10-30 15:55:09+00:00,2025-10-30,16:56:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Cartoon Village,La Aventura de Scooby-Doo,5,True,2025-10-30 15:55:09+00:00,2025-10-30,16:56:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Cartoon Village,La Captura de Gossamer,5,True,2025-10-30 15:55:09+00:00,2025-10-30,16:56:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
Cartoon Village,Looney Tunes Correo Aéreo,5,True,2025-10-30 15:55:09+00:00,2025-10-30,16:56:20,Thursday,10.0,False,17.2,71.0,16.5,2.0,baja
