zona,atraccion,tiempo_espera,abierta,ultima_actualizacion,fecha,hora,dia_semana,mes,fin_de_semana,temperatura,humedad,sensacion_termica,codigo_clima,temporada
Cartoon Village,A Toda Máquina,5,True,2025-10-16 11:40:09+00:00,2025-10-16,11:40,Jueves,10.0,0.0,19.1,64.0,18.8,3.0,alta
Cartoon Village,Cartoon Carousel,5,True,2025-10-16 11:40:09+00:00,2025-10-16,11:40,Jueves,10.0,0.0,19.1,64.0,18.8,3.0,alta
Cartoon Village,Convoy de Camiones,5,True,2025-10-16 11:40:09+00:00,2025-10-16,11:40,Jueves,10.0,0.0,19.1,64.0,18.8,3.0,alta
Cartoon Village,Correcaminos Bip Bip,5,True,2025-10-16 11:40:09+00:00,2025-10-16,11:40,Jueves,10.0,0.0,19.1,64.0,18.8,3.0,alta
Cartoon Village,Emergencias Pato Lucas,5,True,2025-10-16 11:40:09+00:00,2025-10-16,11:40,Jueves,10.0,0.0,19.1,64.0,18.8,3.0,alta
Cartoon Village,He Visto un Lindo Gatito,5,True,2025-10-16 11:40:09+00:00,2025-10-16,11:40,Jueves,10.0,0.0,19.1,64.0,18.8,3.0,alta
Cartoon Village,La Aventura de Scooby-Doo,5,True,2025-10-16 11:40:09+00:00,2025-10-16,11:40,Jueves,10.0,0.0,19.1,64.0,18.8,3.0,alta
Cartoon Village,La Captura de Gossamer,5,True,2025-10-16 11:40:09+00:00,2025-10-16,11:40,Jueves,10.0,0.0,19.1,64.0,18.8,3.0,alta
Cartoon Village,Looney Tunes Correo Aéreo,5,True,2025-10-16 11:40:09+00:00,2025-10-16,11:40,Jueves,10.0,0.0,19.1,64.0,18.8,3.0,alta
Cartoon Village,Marvin el Marciano Cohetes Espaciales,5,True,2025-10-16 11:40:09+00:00,2025-10-16,11:40,Jueves,10.0,0.0,19.1,64.0,18.8,3.0,alta
Cartoon Village,Pato Lucas Coches Locos,5,True,2025-10-16 11:40:09+00:00,2025-10-16,11:40,Jueves,10.0,0.0,19.1,64.0,18.8,3.0,alta
Cartoon Village,Piolín y Silvestre Paseo en Autobús,5,True,2025-10-16 11:40:09+00:00,2025-10-16,11:40,Jueves,10.0,0.0,19.1,64.0,18.8,3.0,alta
Cartoon Village,Scooby-Doo's Tea Party Mistery,5,True,2025-10-16 11:40:09+00:00,2025-10-16,11:40,Jueves,10.0,0.0,19.1,64.0,18.8,3.0,alta
Cartoon Village,Tom & Jerry Picnic en el Parque,10,True,2025-10-16 11:40:09+00:00,2025-10-16,11:40,Jueves,10.0,0.0,19.1,64.0,18.8,3.0,alta
Cartoon Village,Wile E. Coyote Zona de Explosión,5,True,2025-10-16 11:40:09+00:00,2025-10-16,11:40,Jueves,10.0,0.0,19.1,64.0,18.8,3.0,alta
DC Super Heroes World,Batman Gotham City Escape,15,True,2025-10-16 11:40:09+00:00,2025-10-16,11:40,Jueves,10.0,0.0,19.1,64.0,18.8,3.0,alta
DC Super Heroes World,La Venganza del Enigma,5,True,2025-10-16 11:40:09+00:00,2025-10-16,11:40,Jueves,10.0,0.0,19.1,64.0,18.8,3.0,alta
DC Super Heroes World,Mr. Freeze Fábrica de Hielo,5,True,2025-10-16 11:40:09+00:00,2025-10-16,11:40,Jueves,10.0,0.0,19.1,64.0,18.8,3.0,alta
DC Super Heroes World,Shadows of Arkham,5,True,2025-10-16 11:40:09+00:00,2025-10-16,11:40,Jueves,10.0,0.0,19.1,64.0,18.8,3.0,alta
DC Super Heroes World,Superman La Atracción de Acero,5,True,2025-10-16 11:40:09+00:00,2025-10-16,11:40,Jueves,10.0,0.0,19.1,64.0,18.8,3.0,alta
DC Super Heroes World,The Joker Coches de Choque,5,True,2025-10-16 11:40:09+00:00,2025-10-16,11:40,Jueves,10.0,0.0,19.1,64.0,18.8,3.0,alta
Movie World Studios,Cine Tour,5,True,2025-10-16 11:40:09+00:00,2025-10-16,11:40,Jueves,10.0,0.0,19.1,64.0,18.8,3.0,alta
Old West Territory,Coaster Express,5,True,2025-10-16 11:40:09+00:00,2025-10-16,11:40,Jueves,10.0,0.0,19.1,64.0,18.8,3.0,alta
Old West Territory,Los Carros de la Mina,5,True,2025-10-16 11:40:09+00:00,2025-10-16,11:40,Jueves,10.0,0.0,19.1,64.0,18.8,3.0,alta
Cartoon Village,Cartoon Carousel,5,True,2025-10-17 12:25:10+00:00,2025-10-17,12:25,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Cartoon Village,Correcaminos Bip Bip,5,True,2025-10-17 12:25:10+00:00,2025-10-17,12:25,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Cartoon Village,La Aventura de Scooby-Doo,5,True,2025-10-17 12:25:10+00:00,2025-10-17,12:25,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Cartoon Village,La Captura de Gossamer,5,True,2025-10-17 12:25:10+00:00,2025-10-17,12:25,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Cartoon Village,Looney Tunes Correo Aéreo,5,True,2025-10-17 12:25:10+00:00,2025-10-17,12:25,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Cartoon Village,Tom & Jerry Picnic en el Parque,5,True,2025-10-17 12:25:10+00:00,2025-10-17,12:25,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
DC Super Heroes World,Batman Gotham City Escape,5,True,2025-10-17 12:25:10+00:00,2025-10-17,12:25,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
DC Super Heroes World,La Venganza del Enigma,10,True,2025-10-17 12:25:10+00:00,2025-10-17,12:25,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
DC Super Heroes World,Mr. Freeze Fábrica de Hielo,5,True,2025-10-17 12:25:10+00:00,2025-10-17,12:25,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
DC Super Heroes World,Shadows of Arkham,5,True,2025-10-17 12:25:10+00:00,2025-10-17,12:25,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
DC Super Heroes World,Superman La Atracción de Acero,5,True,2025-10-17 12:25:10+00:00,2025-10-17,12:25,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
DC Super Heroes World,The Joker Coches de Choque,5,True,2025-10-17 12:25:10+00:00,2025-10-17,12:25,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Movie World Studios,Cine Tour,5,True,2025-10-17 12:25:10+00:00,2025-10-17,12:25,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Movie World Studios,Hotel Embrujado,5,True,2025-10-17 12:25:10+00:00,2025-10-17,12:25,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Movie World Studios,Stunt Fall,5,True,2025-10-17 12:25:10+00:00,2025-10-17,12:25,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Old West Territory,Coaster Express,5,True,2025-10-17 12:25:10+00:00,2025-10-17,12:25,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Old West Territory,Los Carros de la Mina,5,True,2025-10-17 12:25:10+00:00,2025-10-17,12:25,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Cartoon Village,Cartoon Carousel,5,True,2025-10-17 12:40:09+00:00,2025-10-17,12:40,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Cartoon Village,Correcaminos Bip Bip,5,True,2025-10-17 12:40:09+00:00,2025-10-17,12:40,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Cartoon Village,La Aventura de Scooby-Doo,5,True,2025-10-17 12:40:09+00:00,2025-10-17,12:40,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Cartoon Village,La Captura de Gossamer,5,True,2025-10-17 12:40:09+00:00,2025-10-17,12:40,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Cartoon Village,Looney Tunes Correo Aéreo,5,True,2025-10-17 12:40:09+00:00,2025-10-17,12:40,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Cartoon Village,Tom & Jerry Picnic en el Parque,5,True,2025-10-17 12:40:09+00:00,2025-10-17,12:40,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
DC Super Heroes World,Batman Gotham City Escape,10,True,2025-10-17 12:40:09+00:00,2025-10-17,12:40,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
DC Super Heroes World,La Venganza del Enigma,10,True,2025-10-17 12:40:09+00:00,2025-10-17,12:40,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
DC Super Heroes World,Mr. Freeze Fábrica de Hielo,5,True,2025-10-17 12:40:09+00:00,2025-10-17,12:40,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
DC Super Heroes World,Shadows of Arkham,5,True,2025-10-17 12:40:09+00:00,2025-10-17,12:40,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
DC Super Heroes World,The Joker Coches de Choque,5,True,2025-10-17 12:40:09+00:00,2025-10-17,12:40,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Movie World Studios,Cine Tour,5,True,2025-10-17 12:40:09+00:00,2025-10-17,12:40,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Movie World Studios,Hotel Embrujado,5,True,2025-10-17 12:40:09+00:00,2025-10-17,12:40,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Movie World Studios,Stunt Fall,5,True,2025-10-17 12:40:09+00:00,2025-10-17,12:40,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Old West Territory,Coaster Express,5,True,2025-10-17 12:40:09+00:00,2025-10-17,12:40,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Old West Territory,Los Carros de la Mina,5,True,2025-10-17 12:40:09+00:00,2025-10-17,12:40,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Cartoon Village,Cartoon Carousel,5,True,2025-10-17 12:55:10+00:00,2025-10-17,12:55,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Cartoon Village,Correcaminos Bip Bip,5,True,2025-10-17 12:55:10+00:00,2025-10-17,12:55,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Cartoon Village,La Aventura de Scooby-Doo,5,True,2025-10-17 12:55:10+00:00,2025-10-17,12:55,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Cartoon Village,La Captura de Gossamer,5,True,2025-10-17 12:55:10+00:00,2025-10-17,12:55,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Cartoon Village,Looney Tunes Correo Aéreo,5,True,2025-10-17 12:55:10+00:00,2025-10-17,12:55,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
DC Super Heroes World,Batman Gotham City Escape,10,True,2025-10-17 12:55:10+00:00,2025-10-17,12:55,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
DC Super Heroes World,La Venganza del Enigma,10,True,2025-10-17 12:55:10+00:00,2025-10-17,12:55,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
DC Super Heroes World,Mr. Freeze Fábrica de Hielo,5,True,2025-10-17 12:55:10+00:00,2025-10-17,12:55,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
DC Super Heroes World,Shadows of Arkham,5,True,2025-10-17 12:55:10+00:00,2025-10-17,12:55,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
DC Super Heroes World,The Joker Coches de Choque,5,True,2025-10-17 12:55:10+00:00,2025-10-17,12:55,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Movie World Studios,Cine Tour,5,True,2025-10-17 12:55:10+00:00,2025-10-17,12:55,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Movie World Studios,Hotel Embrujado,5,True,2025-10-17 12:55:10+00:00,2025-10-17,12:55,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Movie World Studios,Stunt Fall,5,True,2025-10-17 12:55:10+00:00,2025-10-17,12:55,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Old West Territory,Coaster Express,5,True,2025-10-17 12:55:10+00:00,2025-10-17,12:55,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Old West Territory,Los Carros de la Mina,5,True,2025-10-17 12:55:10+00:00,2025-10-17,12:55,Viernes,10.0,0.0,21.1,50.0,20.8,1.0,alta
Cartoon Village,Cartoon Carousel,5,True,2025-10-17 13:10:09+00:00,2025-10-17,13:10,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Cartoon Village,Correcaminos Bip Bip,5,True,2025-10-17 13:10:09+00:00,2025-10-17,13:10,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Cartoon Village,La Aventura de Scooby-Doo,15,True,2025-10-17 13:10:09+00:00,2025-10-17,13:10,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Cartoon Village,La Captura de Gossamer,5,True,2025-10-17 13:10:09+00:00,2025-10-17,13:10,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Cartoon Village,Looney Tunes Correo Aéreo,5,True,2025-10-17 13:10:09+00:00,2025-10-17,13:10,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
DC Super Heroes World,Batman Gotham City Escape,5,True,2025-10-17 13:10:09+00:00,2025-10-17,13:10,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
DC Super Heroes World,La Venganza del Enigma,10,True,2025-10-17 13:10:09+00:00,2025-10-17,13:10,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
DC Super Heroes World,Mr. Freeze Fábrica de Hielo,5,True,2025-10-17 13:10:09+00:00,2025-10-17,13:10,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
DC Super Heroes World,Shadows of Arkham,5,True,2025-10-17 13:10:09+00:00,2025-10-17,13:10,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
DC Super Heroes World,The Joker Coches de Choque,5,True,2025-10-17 13:10:09+00:00,2025-10-17,13:10,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Movie World Studios,Cine Tour,5,True,2025-10-17 13:10:09+00:00,2025-10-17,13:10,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Movie World Studios,Hotel Embrujado,5,True,2025-10-17 13:10:09+00:00,2025-10-17,13:10,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Movie World Studios,Stunt Fall,5,True,2025-10-17 13:10:09+00:00,2025-10-17,13:10,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Old West Territory,Coaster Express,5,True,2025-10-17 13:10:09+00:00,2025-10-17,13:10,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Old West Territory,Los Carros de la Mina,5,True,2025-10-17 13:10:09+00:00,2025-10-17,13:10,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Cartoon Village,Cartoon Carousel,5,True,2025-10-17 13:25:10+00:00,2025-10-17,13:25,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Cartoon Village,Correcaminos Bip Bip,5,True,2025-10-17 13:25:10+00:00,2025-10-17,13:25,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Cartoon Village,La Aventura de Scooby-Doo,15,True,2025-10-17 13:25:10+00:00,2025-10-17,13:25,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Cartoon Village,La Captura de Gossamer,5,True,2025-10-17 13:25:10+00:00,2025-10-17,13:25,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Cartoon Village,Looney Tunes Correo Aéreo,5,True,2025-10-17 13:25:10+00:00,2025-10-17,13:25,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
DC Super Heroes World,Batman Gotham City Escape,5,True,2025-10-17 13:25:10+00:00,2025-10-17,13:25,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
DC Super Heroes World,La Venganza del Enigma,10,True,2025-10-17 13:25:10+00:00,2025-10-17,13:25,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
DC Super Heroes World,Mr. Freeze Fábrica de Hielo,5,True,2025-10-17 13:25:10+00:00,2025-10-17,13:25,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
DC Super Heroes World,Shadows of Arkham,5,True,2025-10-17 13:25:10+00:00,2025-10-17,13:25,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
DC Super Heroes World,The Joker Coches de Choque,5,True,2025-10-17 13:25:10+00:00,2025-10-17,13:25,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Movie World Studios,Cine Tour,5,True,2025-10-17 13:25:10+00:00,2025-10-17,13:25,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Movie World Studios,Hotel Embrujado,5,True,2025-10-17 13:25:10+00:00,2025-10-17,13:25,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Movie World Studios,Stunt Fall,5,True,2025-10-17 13:25:10+00:00,2025-10-17,13:25,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Old West Territory,Coaster Express,5,True,2025-10-17 13:25:10+00:00,2025-10-17,13:25,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Old West Territory,Los Carros de la Mina,5,True,2025-10-17 13:25:10+00:00,2025-10-17,13:25,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Cartoon Village,A Toda Máquina,5,True,2025-10-17 13:40:10+00:00,2025-10-17,13:40,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Cartoon Village,Cartoon Carousel,5,True,2025-10-17 13:40:10+00:00,2025-10-17,13:40,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Cartoon Village,Correcaminos Bip Bip,5,True,2025-10-17 13:40:10+00:00,2025-10-17,13:40,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Cartoon Village,La Aventura de Scooby-Doo,20,True,2025-10-17 13:40:10+00:00,2025-10-17,13:40,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Cartoon Village,La Captura de Gossamer,5,True,2025-10-17 13:40:10+00:00,2025-10-17,13:40,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Cartoon Village,Looney Tunes Correo Aéreo,5,True,2025-10-17 13:40:10+00:00,2025-10-17,13:40,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
DC Super Heroes World,Batman Gotham City Escape,5,True,2025-10-17 13:40:10+00:00,2025-10-17,13:40,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
DC Super Heroes World,La Venganza del Enigma,10,True,2025-10-17 13:40:10+00:00,2025-10-17,13:40,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
DC Super Heroes World,Mr. Freeze Fábrica de Hielo,5,True,2025-10-17 13:40:10+00:00,2025-10-17,13:40,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
DC Super Heroes World,Shadows of Arkham,5,True,2025-10-17 13:40:10+00:00,2025-10-17,13:40,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
DC Super Heroes World,Superman La Atracción de Acero,5,True,2025-10-17 13:40:10+00:00,2025-10-17,13:40,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
DC Super Heroes World,The Joker Coches de Choque,5,True,2025-10-17 13:40:10+00:00,2025-10-17,13:40,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Movie World Studios,Cine Tour,5,True,2025-10-17 13:40:10+00:00,2025-10-17,13:40,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Movie World Studios,Hotel Embrujado,5,True,2025-10-17 13:40:10+00:00,2025-10-17,13:40,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Movie World Studios,Stunt Fall,5,True,2025-10-17 13:40:10+00:00,2025-10-17,13:40,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Old West Territory,Coaster Express,5,True,2025-10-17 13:40:10+00:00,2025-10-17,13:40,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Old West Territory,Los Carros de la Mina,5,True,2025-10-17 13:40:10+00:00,2025-10-17,13:40,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Cartoon Village,A Toda Máquina,5,True,2025-10-17 13:55:09+00:00,2025-10-17,13:55,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Cartoon Village,Cartoon Carousel,5,True,2025-10-17 13:55:09+00:00,2025-10-17,13:55,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Cartoon Village,Correcaminos Bip Bip,5,True,2025-10-17 13:55:09+00:00,2025-10-17,13:55,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Cartoon Village,La Aventura de Scooby-Doo,5,True,2025-10-17 13:55:09+00:00,2025-10-17,13:55,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Cartoon Village,La Captura de Gossamer,5,True,2025-10-17 13:55:09+00:00,2025-10-17,13:55,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Cartoon Village,Looney Tunes Correo Aéreo,5,True,2025-10-17 13:55:09+00:00,2025-10-17,13:55,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
DC Super Heroes World,Batman Gotham City Escape,5,True,2025-10-17 13:55:09+00:00,2025-10-17,13:55,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
DC Super Heroes World,La Venganza del Enigma,10,True,2025-10-17 13:55:09+00:00,2025-10-17,13:55,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
DC Super Heroes World,Mr. Freeze Fábrica de Hielo,5,True,2025-10-17 13:55:09+00:00,2025-10-17,13:55,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
DC Super Heroes World,Shadows of Arkham,5,True,2025-10-17 13:55:09+00:00,2025-10-17,13:55,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
DC Super Heroes World,Superman La Atracción de Acero,5,True,2025-10-17 13:55:09+00:00,2025-10-17,13:55,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
DC Super Heroes World,The Joker Coches de Choque,5,True,2025-10-17 13:55:09+00:00,2025-10-17,13:55,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Movie World Studios,Cine Tour,5,True,2025-10-17 13:55:09+00:00,2025-10-17,13:55,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Movie World Studios,Hotel Embrujado,5,True,2025-10-17 13:55:09+00:00,2025-10-17,13:55,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Movie World Studios,Stunt Fall,5,True,2025-10-17 13:55:09+00:00,2025-10-17,13:55,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Old West Territory,Coaster Express,5,True,2025-10-17 13:55:09+00:00,2025-10-17,13:55,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Old West Territory,Los Carros de la Mina,5,True,2025-10-17 13:55:09+00:00,2025-10-17,13:55,Viernes,10.0,0.0,22.6,44.0,22.2,1.0,alta
Cartoon Village,A Toda Máquina,5,True,2025-10-17 14:10:11+00:00,2025-10-17,14:10,Viernes,10.0,0.0,23.8,40.0,23.4,1.0,alta
Cartoon Village,Cartoon Carousel,5,True,2025-10-17 14:10:11+00:00,2025-10-17,14:10,Viernes,10.0,0.0,23.8,40.0,23.4,1.0,alta
Cartoon Village,Correcaminos Bip Bip,5,True,2025-10-17 14:10:11+00:00,2025-10-17,14:10,Viernes,10.0,0.0,23.8,40.0,23.4,1.0,alta
Cartoon Village,La Aventura de Scooby-Doo,5,True,2025-10-17 14:10:11+00:00,2025-10-17,14:10,Viernes,10.0,0.0,23.8,40.0,23.4,1.0,alta
Cartoon Village,La Captura de Gossamer,5,True,2025-10-17 14:10:11+00:00,2025-10-17,14:10,Viernes,10.0,0.0,23.8,40.0,23.4,1.0,alta
Cartoon Village,Looney Tunes Correo Aéreo,5,True,2025-10-17 14:10:11+00:00,2025-10-17,14:10,Viernes,10.0,0.0,23.8,40.0,23.4,1.0,alta
Cartoon Village,Tom & Jerry Picnic en el Parque,5,True,2025-10-17 14:10:11+00:00,2025-10-17,14:10,Viernes,10.0,0.0,23.8,40.0,23.4,1.0,alta
DC Super Heroes World,Batman Gotham City Escape,5,True,2025-10-17 14:10:11+00:00,2025-10-17,14:10,Viernes,10.0,0.0,23.8,40.0,23.4,1.0,alta
DC Super Heroes World,La Venganza del Enigma,5,True,2025-10-17 14:10:11+00:00,2025-10-17,14:10,Viernes,10.0,0.0,23.8,40.0,23.4,1.0,alta
DC Super Heroes World,Mr. Freeze Fábrica de Hielo,5,True,2025-10-17 14:10:11+00:00,2025-10-17,14:10,Viernes,10.0,0.0,23.8,40.0,23.4,1.0,alta
DC Super Heroes World,Shadows of Arkham,5,True,2025-10-17 14:10:11+00:00,2025-10-17,14:10,Viernes,10.0,0.0,23.8,40.0,23.4,1.0,alta
DC Super Heroes World,Superman La Atracción de Acero,5,True,2025-10-17 14:10:11+00:00,2025-10-17,14:10,Viernes,10.0,0.0,23.8,40.0,23.4,1.0,alta
DC Super Heroes World,The Joker Coches de Choque,5,True,2025-10-17 14:10:11+00:00,2025-10-17,14:10,Viernes,10.0,0.0,23.8,40.0,23.4,1.0,alta
Movie World Studios,Cine Tour,5,True,2025-10-17 14:10:11+00:00,2025-10-17,14:10,Viernes,10.0,0.0,23.8,40.0,23.4,1.0,alta
Movie World Studios,Hotel Embrujado,5,True,2025-10-17 14:10:11+00:00,2025-10-17,14:10,Viernes,10.0,0.0,23.8,40.0,23.4,1.0,alta
Movie World Studios,Stunt Fall,5,True,2025-10-17 14:10:11+00:00,2025-10-17,14:10,Viernes,10.0,0.0,23.8,40.0,23.4,1.0,alta
Old West Territory,Coaster Express,5,True,2025-10-17 14:10:11+00:00,2025-10-17,14:10,Viernes,10.0,0.0,23.8,40.0,23.4,1.0,alta
Old West Territory,Los Carros de la Mina,5,True,2025-10-17 14:10:11+00:00,2025-10-17,14:10,Viernes,10.0,0.0,23.8,40.0,23.4,1.0,alta
Cartoon Village,A Toda Máquina,5,True,2025-10-17 14:25:10+00:00,2025-10-17,14:25,Viernes,10.0,0.0,23.8,40.0,23.4,1.0,alta
Cartoon Village,Cartoon Carousel,5,True,2025-10-17 14:25:10+00:00,2025-10-17,14:25,Viernes,10.0,0.0,23.8,40.0,23.4,1.0,alta
Cartoon Village,Correcaminos Bip Bip,5,True,2025-10-17 14:25:10+00:00,2025-10-17,14:25,Viernes,10.0,0.0,23.8,40.0,23.4,1.0,alta
Cartoon Village,La Aventura de Scooby-Doo,5,True,2025-10-17 14:25:10+00:00,2025-10-17,14:25,Viernes,10.0,0.0,23.8,40.0,23.4,1.0,alta
Cartoon Village,La Captura de Gossamer,5,True,2025-10-17 14:25:10+00:00,2025-10-17,14:25,Viernes,10.0,0.0,23.8,40.0,23.4,1.0,alta
Cartoon Village,Looney Tunes Correo Aéreo,5,True,2025-10-17 14:25:10+00:00,2025-10-17,14:25,Viernes,10.0,0.0,23.8,40.0,23.4,1.0,alta
Cartoon Village,Tom & Jerry Picnic en el Parque,5,True,2025-10-17 14:25:10+00:00,2025-10-17,14:25,Viernes,10.0,0.0,23.8,40.0,23.4,1.0,alta
DC Super Heroes World,Batman Gotham City Escape,5,True,2025-10-17 14:25:10+00:00,2025-10-17,14:25,Viernes,10.0,0.0,23.8,40.0,23.4,1.0,alta
DC Super Heroes World,La Venganza del Enigma,5,True,2025-10-17 14:25:10+00:00,2025-10-17,14:25,Viernes,10.0,0.0,23.8,40.0,23.4,1.0,alta
DC Super Heroes World,Mr. Freeze Fábrica de Hielo,5,True,2025-10-17 14:25:10+00:00,2025-10-17,14:25,Viernes,10.0,0.0,23.8,40.0,23.4,1.0,alta
